	concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
19284	36849948	BERSACAPAVIR	Drug	RxNorm Extension	Ingredient	S	OMOP5167565	19700101	20991231	
19285	36849949	CLOTHIXAMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167566	19700101	20991231	
19286	36849950	NIRAXOSTAT	Drug	RxNorm Extension	Ingredient	S	OMOP5167567	19700101	20991231	
19287	36849951	LAURUS NOBILIS FRUIT	Drug	RxNorm Extension	Ingredient	S	OMOP5167568	19700101	20991231	
19288	36849952	CALYCOSIN 7-O-.BETA.-D-GLUCOSIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167569	19700101	20991231	
19289	36849953	BUTACETIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167570	19700101	20991231	
19290	36849954	DPC-083	Drug	RxNorm Extension	Ingredient	S	OMOP5167571	19700101	20991231	
19291	36849955	COFETUZUMAB PELIDOTIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167572	19700101	20991231	
19292	36849956	D-4418	Drug	RxNorm Extension	Ingredient	S	OMOP5167573	19700101	20991231	
19293	36849957	AZD-4121	Drug	RxNorm Extension	Ingredient	S	OMOP5167574	19700101	20991231	
19294	36849958	SB-743921	Drug	RxNorm Extension	Ingredient	S	OMOP5167575	19700101	20991231	
19295	36849959	REVENAST	Drug	RxNorm Extension	Ingredient	S	OMOP5167576	19700101	20991231	
19296	36849960	DIFENAMIZOLE	Drug	RxNorm Extension	Ingredient	S	OMOP5167577	19700101	20991231	
19297	36849961	PIPOCTANONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167578	19700101	20991231	
19298	36849962	BIRT-2584	Drug	RxNorm Extension	Ingredient	S	OMOP5167579	19700101	20991231	
19299	36849963	7-((4-AMINOPHENYL)METHYL)-7H-PYRROLO(3,2-F)QUINAZOLINE-1,3-DIAMINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167580	19700101	20991231	
19300	36849964	AZ-12971554	Drug	RxNorm Extension	Ingredient	S	OMOP5167581	19700101	20991231	
19301	36849965	ISAMOXOLE	Drug	RxNorm Extension	Ingredient	S	OMOP5167582	19700101	20991231	
19302	36849966	COSITECAN	Drug	RxNorm Extension	Ingredient	S	OMOP5167583	19700101	20991231	
19303	36849967	CEFPIMIZOLE	Drug	RxNorm Extension	Ingredient	S	OMOP5167584	19700101	20991231	
19304	36849968	BI-1206	Drug	RxNorm Extension	Ingredient	S	OMOP5167585	19700101	20991231	
19305	36849969	VIRSTATIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167586	19700101	20991231	
19306	36849970	N-BUTYLHEXEDRONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167587	19700101	20991231	
19307	36849971	VTP-27999	Drug	RxNorm Extension	Ingredient	S	OMOP5167588	19700101	20991231	
19308	36849972	AMUSTALINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167589	19700101	20991231	
19309	36849973	ACC-9358	Drug	RxNorm Extension	Ingredient	S	OMOP5167590	19700101	20991231	
19310	36849974	2,5-DIMETHOXY-3,4-DIMETHYLAMPHETAMINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167591	19700101	20991231	
19311	36849975	OROTIRELIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167592	19700101	20991231	
19312	36849976	DIISOBUTYLAMINOBENZOYLOXYPROPYL THEOPHYLLINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167593	19700101	20991231	
19313	36849977	2,4-D	Drug	RxNorm Extension	Ingredient	S	OMOP5167594	19700101	20991231	
19314	36849978	NEALBARBITAL	Drug	RxNorm Extension	Ingredient	S	OMOP5167595	19700101	20991231	
19315	36849979	BRENSOCATIB	Drug	RxNorm Extension	Ingredient	S	OMOP5167596	19700101	20991231	
19316	36849980	SEPROXETINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167597	19700101	20991231	
19317	36849981	3-METHOXYMETHAMPHETAMINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167598	19700101	20991231	
19318	36849982	1018 ISS	Drug	RxNorm Extension	Ingredient	S	OMOP5167599	19700101	20991231	
19319	36849983	R-231857	Drug	RxNorm Extension	Ingredient	S	OMOP5167600	19700101	20991231	
19320	36849984	FK-962	Drug	RxNorm Extension	Ingredient	S	OMOP5167601	19700101	20991231	
19321	36849985	GESTADIENOL	Drug	RxNorm Extension	Ingredient	S	OMOP5167602	19700101	20991231	
19322	36849986	OSI-027	Drug	RxNorm Extension	Ingredient	S	OMOP5167603	19700101	20991231	
19323	36849987	F-15905	Drug	RxNorm Extension	Ingredient	S	OMOP5167604	19700101	20991231	
19324	36849988	1-(3-TRIFLUOROMETHYLPHENYL)PIPERAZINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167605	19700101	20991231	
19325	36849989	4,4-D2-4-HYDROXYBUTANOIC ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5167606	19700101	20991231	
19326	36849990	ADC-02390946	Drug	RxNorm Extension	Ingredient	S	OMOP5167607	19700101	20991231	
19327	36849991	ROLINSATAMAB TALIRINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167608	19700101	20991231	
19328	36849992	PF-05089771	Drug	RxNorm Extension	Ingredient	S	OMOP5167609	19700101	20991231	
19329	36849993	WHITE MUSTARD SEED	Drug	RxNorm Extension	Ingredient	S	OMOP5167610	19700101	20991231	
19330	36849994	SPHINGOMYELIN (EGG)	Drug	RxNorm Extension	Ingredient	S	OMOP5167611	19700101	20991231	
19331	36849995	ICOTIDINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167612	19700101	20991231	
19332	36849996	RESCIMETOL	Drug	RxNorm Extension	Ingredient	S	OMOP5167613	19700101	20991231	
19333	36849997	THIONISOXETINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167614	19700101	20991231	
19334	36849998	ISONIAZID GLUCURONATE	Drug	RxNorm Extension	Ingredient	S	OMOP5167615	19700101	20991231	
19335	36849999	RAZUPENEM	Drug	RxNorm Extension	Ingredient	S	OMOP5167616	19700101	20991231	
19336	36850000	BIBM-1015	Drug	RxNorm Extension	Ingredient	S	OMOP5167617	19700101	20991231	
19337	36850001	5-DBFPV	Drug	RxNorm Extension	Ingredient	S	OMOP5167618	19700101	20991231	
19338	36850002	DIRUCOTIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167619	19700101	20991231	
19339	36850003	GUAIACTAMINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167620	19700101	20991231	
19340	36850004	STREPTONIGRIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167621	19700101	20991231	
19341	36850005	FR-173657	Drug	RxNorm Extension	Ingredient	S	OMOP5167622	19700101	20991231	
19342	36850006	MINIGASTRIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167623	19700101	20991231	
19343	36850007	CI-988	Drug	RxNorm Extension	Ingredient	S	OMOP5167624	19700101	20991231	
19344	36850008	LP-20 HYDROCHLORIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167625	19700101	20991231	
19345	36850009	DOMATINOSTAT	Drug	RxNorm Extension	Ingredient	S	OMOP5167626	19700101	20991231	
19346	36850010	BENDAZOL	Drug	RxNorm Extension	Ingredient	S	OMOP5167627	19700101	20991231	
19347	36850011	MEBEZONIUM	Drug	RxNorm Extension	Ingredient	S	OMOP5167628	19700101	20991231	
19348	36850012	ENCYPRATE	Drug	RxNorm Extension	Ingredient	S	OMOP5167629	19700101	20991231	
19349	36850013	METENEPROST	Drug	RxNorm Extension	Ingredient	S	OMOP5167630	19700101	20991231	
19350	36850014	METHYLDIHYDROMORPHINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167631	19700101	20991231	
19351	36850015	MELRILIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167632	19700101	20991231	
19352	36850016	NAFOMINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167633	19700101	20991231	
19353	36850017	QUILIZUMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167634	19700101	20991231	
19354	36850018	DIAMPROMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167635	19700101	20991231	
19355	36850019	OCAPERIDONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167636	19700101	20991231	
19356	36850020	PHENOMORPHAN	Drug	RxNorm Extension	Ingredient	S	OMOP5167637	19700101	20991231	
19357	36850021	PR-H-286-BS	Drug	RxNorm Extension	Ingredient	S	OMOP5167638	19700101	20991231	
19358	36850022	NIFURIZONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167639	19700101	20991231	
19359	36850023	N-(5-(4-(3-FURYL)PHENYL)-3-PHENYL-2-PENTEN-4-YN-1-YL)SARCOSINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167640	19700101	20991231	
19360	36850024	NGB-2849	Drug	RxNorm Extension	Ingredient	S	OMOP5167641	19700101	20991231	
19361	36850025	BUTEDRONIC ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5167642	19700101	20991231	
19362	36850026	DISULFAMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167643	19700101	20991231	
19363	36850027	CYCLOGUANIL	Drug	RxNorm Extension	Ingredient	S	OMOP5167644	19700101	20991231	
19364	36850028	OBEFAZIMOD	Drug	RxNorm Extension	Ingredient	S	OMOP5167645	19700101	20991231	
19365	36850029	BLEOMYCIN A2 HYDROCHLORIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167646	19700101	20991231	
19366	36850030	BMS-345541 FREE BASE	Drug	RxNorm Extension	Ingredient	S	OMOP5167647	19700101	20991231	
19367	36850031	KD-5170	Drug	RxNorm Extension	Ingredient	S	OMOP5167648	19700101	20991231	
19368	36850032	VANITIOLIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167649	19700101	20991231	
19369	36850033	PILOCARPUS JABORANDII LEAF	Drug	RxNorm Extension	Ingredient	S	OMOP5167650	19700101	20991231	
19370	36850034	NOVOLIMUS	Drug	RxNorm Extension	Ingredient	S	OMOP5167651	19700101	20991231	
19371	36850035	6-(2-AMINOPROPYL)INDOLE	Drug	RxNorm Extension	Ingredient	S	OMOP5167652	19700101	20991231	
19372	36850036	DEXTILIDINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167653	19700101	20991231	
19373	36850037	GW-6604	Drug	RxNorm Extension	Ingredient	S	OMOP5167654	19700101	20991231	
19374	36850038	RADALBUVIR	Drug	RxNorm Extension	Ingredient	S	OMOP5167655	19700101	20991231	
19375	36850039	HS-173	Drug	RxNorm Extension	Ingredient	S	OMOP5167656	19700101	20991231	
19376	36850040	4-((3S)-3-AMINOPYRROLIDIN-1-YL)-6-CYANO-5-(3,5-DIFLUOROPHENYL)-N-((2S)-1,1,1-TRIFLUOROPROPAN-2-YL) PYRIDINE-3-CARBOXAMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167657	19700101	20991231	
19377	36850041	AZD-5438	Drug	RxNorm Extension	Ingredient	S	OMOP5167658	19700101	20991231	
19378	36850042	SERLOPITANT	Drug	RxNorm Extension	Ingredient	S	OMOP5167659	19700101	20991231	
19379	36850043	NAFTOXATE	Drug	RxNorm Extension	Ingredient	S	OMOP5167660	19700101	20991231	
19380	36850044	DR-4004	Drug	RxNorm Extension	Ingredient	S	OMOP5167661	19700101	20991231	
19381	36850045	ZEPASTINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167662	19700101	20991231	
19382	36850046	WILD THYME OIL	Drug	RxNorm Extension	Ingredient	S	OMOP5167663	19700101	20991231	
19383	36850047	2'-C-METHYLCYTIDINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167664	19700101	20991231	
19384	36850048	LGD-2941	Drug	RxNorm Extension	Ingredient	S	OMOP5167665	19700101	20991231	
19385	36850049	TILARGININE	Drug	RxNorm Extension	Ingredient	S	OMOP5167666	19700101	20991231	
19386	36850050	PNU-282987 FREE BASE	Drug	RxNorm Extension	Ingredient	S	OMOP5167667	19700101	20991231	
19387	36850051	BMS-181174	Drug	RxNorm Extension	Ingredient	S	OMOP5167668	19700101	20991231	
19388	36850052	PAXAMATE	Drug	RxNorm Extension	Ingredient	S	OMOP5167669	19700101	20991231	
19389	36850054	HEMOGLOBIN CROSFUMARIL (BOVINE)	Drug	RxNorm Extension	Ingredient	S	OMOP5167670	19700101	20991231	
19390	36850055	HYDRAZINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167671	19700101	20991231	
19391	36850056	ASTEGOLIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167672	19700101	20991231	
19392	36850057	TECAGINLIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167673	19700101	20991231	
19393	36850058	BELOTECAN	Drug	RxNorm Extension	Ingredient	S	OMOP5167674	19700101	20991231	
19394	36850059	2-ETHYLBUTANOL	Drug	RxNorm Extension	Ingredient	S	OMOP5167675	19700101	20991231	
19395	36850060	DECLENPERONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167676	19700101	20991231	
19396	36850061	BI-187004	Drug	RxNorm Extension	Ingredient	S	OMOP5167677	19700101	20991231	
19397	36850062	ACLANTATE	Drug	RxNorm Extension	Ingredient	S	OMOP5167678	19700101	20991231	
19398	36850063	RACEPHENICOL	Drug	RxNorm Extension	Ingredient	S	OMOP5167679	19700101	20991231	
19399	36850064	ATABECESTAT	Drug	RxNorm Extension	Ingredient	S	OMOP5167680	19700101	20991231	
19400	36850065	UDIFITIMOD	Drug	RxNorm Extension	Ingredient	S	OMOP5167681	19700101	20991231	
19401	36850066	JNJ-19567470	Drug	RxNorm Extension	Ingredient	S	OMOP5167682	19700101	20991231	
19402	36850067	BUTIROSIN A	Drug	RxNorm Extension	Ingredient	S	OMOP5167683	19700101	20991231	
19403	36850068	NARLAPREVIR	Drug	RxNorm Extension	Ingredient	S	OMOP5167684	19700101	20991231	
19404	36850069	SOMALAPOR	Drug	RxNorm Extension	Ingredient	S	OMOP5167685	19700101	20991231	
19405	36850070	6-(2-AMINOPROPYL)BENZOFURAN	Drug	RxNorm Extension	Ingredient	S	OMOP5167686	19700101	20991231	
19406	36850071	TRESPERIMUS	Drug	RxNorm Extension	Ingredient	S	OMOP5167687	19700101	20991231	
19407	36850072	MITOTENAMINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167688	19700101	20991231	
19408	36850073	ZIMIDOBEN	Drug	RxNorm Extension	Ingredient	S	OMOP5167689	19700101	20991231	
19409	36850074	PHENYLPIRACETAM HYDRAZIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167690	19700101	20991231	
19410	36850075	AMYLPENICILLIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167691	19700101	20991231	
19411	36850076	3-METHOXYPHENCYCLIDINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167692	19700101	20991231	
19412	36850077	DIETHAZINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167693	19700101	20991231	
19413	36850078	AVADOMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167694	19700101	20991231	
19414	36850079	NP-51	Drug	RxNorm Extension	Ingredient	S	OMOP5167695	19700101	20991231	
19415	36850080	CLOPROP	Drug	RxNorm Extension	Ingredient	S	OMOP5167696	19700101	20991231	
19416	36850081	SQN-400	Drug	RxNorm Extension	Ingredient	S	OMOP5167697	19700101	20991231	
19417	36850082	SURICAINIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167698	19700101	20991231	
19418	36850083	2-TOET	Drug	RxNorm Extension	Ingredient	S	OMOP5167699	19700101	20991231	
19419	36850084	MDAT	Drug	RxNorm Extension	Ingredient	S	OMOP5167700	19700101	20991231	
19420	36850085	AMG-628	Drug	RxNorm Extension	Ingredient	S	OMOP5167701	19700101	20991231	
19421	36850086	PALOVAROTENE	Drug	RxNorm Extension	Ingredient	S	OMOP5167702	19700101	20991231	
19422	36850087	OTIMERATE	Drug	RxNorm Extension	Ingredient	S	OMOP5167703	19700101	20991231	
19423	36850088	AVASIMIBE	Drug	RxNorm Extension	Ingredient	S	OMOP5167704	19700101	20991231	
19424	36850089	3,4-DIMETHYL-N-ETHYLBUPHEDRONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167705	19700101	20991231	
19425	36850090	MORPHINONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167706	19700101	20991231	
19426	36850091	ETISULERGINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167707	19700101	20991231	
19427	36850092	AMFENAC	Drug	RxNorm Extension	Ingredient	S	OMOP5167708	19700101	20991231	
19428	36850093	DEBROPOL	Drug	RxNorm Extension	Ingredient	S	OMOP5167709	19700101	20991231	
19429	36850094	GIREDESTRANT	Drug	RxNorm Extension	Ingredient	S	OMOP5167710	19700101	20991231	
19430	36850095	JNJ-18038683 FREE BASE	Drug	RxNorm Extension	Ingredient	S	OMOP5167711	19700101	20991231	
19431	36850096	PHENTHIMENTONIUM	Drug	RxNorm Extension	Ingredient	S	OMOP5167712	19700101	20991231	
19432	36850097	LANIFIBRANOR	Drug	RxNorm Extension	Ingredient	S	OMOP5167713	19700101	20991231	
19433	36850098	TETRAETHYL PYROPHOSPHATE	Drug	RxNorm Extension	Ingredient	S	OMOP5167714	19700101	20991231	
19434	36850099	VULPIA MYUROS POLLEN	Drug	RxNorm Extension	Ingredient	S	OMOP5167715	19700101	20991231	
19435	36850100	3-TSB	Drug	RxNorm Extension	Ingredient	S	OMOP5167716	19700101	20991231	
19436	36850101	CEFTIOLENE	Drug	RxNorm Extension	Ingredient	S	OMOP5167717	19700101	20991231	
19437	36850102	LOSATUXIZUMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167718	19700101	20991231	
19438	36850103	ETHYL 1,2-DIHYDROQUINOLINE-1-CARBOXYLATE	Drug	RxNorm Extension	Ingredient	S	OMOP5167719	19700101	20991231	
19439	36850104	XENALIPIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167720	19700101	20991231	
19440	36850105	TOL-101	Drug	RxNorm Extension	Ingredient	S	OMOP5167721	19700101	20991231	
19441	36850106	ASPARTIC ACID, DL-	Drug	RxNorm Extension	Ingredient	S	OMOP5167722	19700101	20991231	
19442	36850107	FLUOROETHYLCHOLINE ION F-18	Drug	RxNorm Extension	Ingredient	S	OMOP5167723	19700101	20991231	
19443	36850108	L-873724	Drug	RxNorm Extension	Ingredient	S	OMOP5167724	19700101	20991231	
19444	36850109	MELIZAME	Drug	RxNorm Extension	Ingredient	S	OMOP5167725	19700101	20991231	
19445	36850110	SC-006	Drug	RxNorm Extension	Ingredient	S	OMOP5167726	19700101	20991231	
19446	36850111	VINCOFOS	Drug	RxNorm Extension	Ingredient	S	OMOP5167727	19700101	20991231	
19447	36850112	ZK-304709	Drug	RxNorm Extension	Ingredient	S	OMOP5167728	19700101	20991231	
19448	36850113	OBAFISTAT	Drug	RxNorm Extension	Ingredient	S	OMOP5167729	19700101	20991231	
19449	36850114	ALPHA-PHP	Drug	RxNorm Extension	Ingredient	S	OMOP5167730	19700101	20991231	
19450	36850115	SPARTEINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167731	19700101	20991231	
19451	36850116	XANTHATIN	Drug	RxNorm Extension	Ingredient	S	OMOP5167732	19700101	20991231	
19452	36850117	25-DESACETYLRIFAPENTINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167733	19700101	20991231	
19453	36850118	LMP-744	Drug	RxNorm Extension	Ingredient	S	OMOP5167734	19700101	20991231	
19454	36850119	TINOSTAMUSTINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167735	19700101	20991231	
19455	36850120	ANTIMYCIN A5A	Drug	RxNorm Extension	Ingredient	S	OMOP5167736	19700101	20991231	
19456	36850121	ANCREMONAM	Drug	RxNorm Extension	Ingredient	S	OMOP5167737	19700101	20991231	
19457	36850122	GOLCADOMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167738	19700101	20991231	
19458	36850123	MITOGLITAZONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167739	19700101	20991231	
19459	36850124	INFLUENZA A VIRUS A/SINGAPORE/INFIMH-16-0019/2016 (H3N2) LIVE (ATTENUATED) ANTIGEN	Drug	RxNorm Extension	Ingredient	S	OMOP5167740	19700101	20991231	
19460	36850125	BEMARINONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167741	19700101	20991231	
19461	36850126	O,O-DIETHYL O-(3,5-DIMETHYL-4-(METHYLTHIO)PHENYL) PHOSPHOROTHIOATE	Drug	RxNorm Extension	Ingredient	S	OMOP5167742	19700101	20991231	
19462	36850127	THYMOTRINAN	Drug	RxNorm Extension	Ingredient	S	OMOP5167743	19700101	20991231	
19463	36850128	DEFOSBARASERTIB	Drug	RxNorm Extension	Ingredient	S	OMOP5167744	19700101	20991231	
19464	36850129	A-176120	Drug	RxNorm Extension	Ingredient	S	OMOP5167745	19700101	20991231	
19465	36850130	CVT-5440	Drug	RxNorm Extension	Ingredient	S	OMOP5167746	19700101	20991231	
19466	36850131	RANCID BEEF	Drug	RxNorm Extension	Ingredient	S	OMOP5167747	19700101	20991231	
19467	36850132	SAVOLITINIB	Drug	RxNorm Extension	Ingredient	S	OMOP5167748	19700101	20991231	
19468	36850133	PD-151832	Drug	RxNorm Extension	Ingredient	S	OMOP5167749	19700101	20991231	
19469	36850134	BROMUS CARINATUS POLLEN	Drug	RxNorm Extension	Ingredient	S	OMOP5167750	19700101	20991231	
19470	36850135	PD-168077	Drug	RxNorm Extension	Ingredient	S	OMOP5167751	19700101	20991231	
19471	36850136	A-417022	Drug	RxNorm Extension	Ingredient	S	OMOP5167752	19700101	20991231	
19472	36850137	AZD-1981	Drug	RxNorm Extension	Ingredient	S	OMOP5167753	19700101	20991231	
19473	36850138	AMUBARVIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167754	19700101	20991231	
19474	36850139	ZARAGOZIC ACID B	Drug	RxNorm Extension	Ingredient	S	OMOP5167755	19700101	20991231	
19475	36850140	MEXEDRONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167756	19700101	20991231	
19476	36850141	AH-1058 FREE BASE	Drug	RxNorm Extension	Ingredient	S	OMOP5167757	19700101	20991231	
19477	36850142	VALNEMULIN	Drug	RxNorm Extension	Ingredient		OMOP5167758	19700101	20220813	U
19478	36850143	TISOQUONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167759	19700101	20991231	
19479	36850144	PHENAZOLAM	Drug	RxNorm Extension	Ingredient	S	OMOP5167760	19700101	20991231	
19480	36850145	PIPEBUZONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167761	19700101	20991231	
19481	36850146	LITRACEN	Drug	RxNorm Extension	Ingredient	S	OMOP5167762	19700101	20991231	
19482	36850147	OXYURANUS SCUTELLATUS CANNI VENOM	Drug	RxNorm Extension	Ingredient	S	OMOP5167763	19700101	20991231	
19483	36850148	TEXACROMIL	Drug	RxNorm Extension	Ingredient	S	OMOP5167764	19700101	20991231	
19484	36850149	TESNATILIMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167765	19700101	20991231	
19485	36850150	.ALPHA.-TURMERONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167766	19700101	20991231	
19486	36850151	RELAXIN PORCINE	Drug	RxNorm Extension	Ingredient	S	OMOP5167767	19700101	20991231	
19487	36850152	TIMOLOL, (R)-	Drug	RxNorm Extension	Ingredient	S	OMOP5167768	19700101	20991231	
19488	36850153	GW-856464	Drug	RxNorm Extension	Ingredient	S	OMOP5167769	19700101	20991231	
19489	36850154	IFABOTUZUMAB	Drug	RxNorm Extension	Ingredient	S	OMOP5167770	19700101	20991231	
19490	36850155	JNJ-17166864 CATION	Drug	RxNorm Extension	Ingredient	S	OMOP5167771	19700101	20991231	
19491	36850156	BITS-7201A	Drug	RxNorm Extension	Ingredient	S	OMOP5167772	19700101	20991231	
19492	36850157	COTI-2	Drug	RxNorm Extension	Ingredient	S	OMOP5167773	19700101	20991231	
19493	36850158	USL-311	Drug	RxNorm Extension	Ingredient	S	OMOP5167774	19700101	20991231	
19494	36850159	GLYCOPYRRONIUM, THREO-	Drug	RxNorm Extension	Ingredient	S	OMOP5167775	19700101	20991231	
19495	36850160	N-BENZYL-DL-ASPARTIC ACID	Drug	RxNorm Extension	Ingredient	S	OMOP5167776	19700101	20991231	
19496	36850161	HYCANTHONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167777	19700101	20991231	
19497	36850162	6-CHLORO-5-ETHOXY-N-(PYRIDIN-2-YL)INDOLINE-1-CARBOXAMIDE	Drug	RxNorm Extension	Ingredient	S	OMOP5167778	19700101	20991231	
19498	36850163	SARAKALIM	Drug	RxNorm Extension	Ingredient	S	OMOP5167779	19700101	20991231	
19499	36850164	ZOLIMOMAB ARITOX	Drug	RxNorm Extension	Ingredient	S	OMOP5167780	19700101	20991231	
19500	36850165	METRIBOLONE	Drug	RxNorm Extension	Ingredient	S	OMOP5167781	19700101	20991231	
19501	36850166	VINTIAMOL	Drug	RxNorm Extension	Ingredient	S	OMOP5167782	19700101	20991231	
19502	36850167	FERPIFOSATE	Drug	RxNorm Extension	Ingredient	S	OMOP5167783	19700101	20991231	
19503	36850168	CGC-11047 FREE BASE	Drug	RxNorm Extension	Ingredient	S	OMOP5167784	19700101	20991231	
19504	36850169	CYM-9484	Drug	RxNorm Extension	Ingredient	S	OMOP5167785	19700101	20991231	
19505	36850170	FLUORODOPA F-18	Drug	RxNorm Extension	Ingredient	S	OMOP5167786	19700101	20991231	
